Date,Hour,Demand_MW,Solar_MW,Wind_MW
4/6/2023,2,87.59445443,0,17.2433891
4/6/2023,3,92.2366877,0,18.6378305
4/6/2023,4,92.67779798,0,18.6383174
4/6/2023,5,92.66296958,0,19.00577441
4/6/2023,6,97.50950213,24.76620422,19.00050701
4/6/2023,7,97.51193663,30.35582184,19.00099391
4/6/2023,8,97.51437112,30.38244652,20.24921005
4/6/2023,9,101.2599933,30.38317687,20.25545125
4/6/2023,10,101.2796907,30.38390722,20.25593815
4/6/2023,11,101.2821252,30.38463756,20.25642504
4/6/2023,12,101.2845597,30.38536791,20.25691194
4/6/2023,13,101.2869942,30.38609826,20.25739884
4/6/2023,14,101.2894287,30.38682861,20.25788574
4/6/2023,15,101.2918632,30.38755895,20.25837264
4/6/2023,16,101.2942977,30.3882893,20.25885953
4/6/2023,17,101.2967322,30.38901965,20.25934643
4/6/2023,18,101.2991667,30.38975,20.25983333
4/6/2023,19,101.3016011,30.39048034,20.26032023
4/6/2023,20,100.5105847,30.39121069,20.26080713
4/6/2023,21,94.92453783,30.39194104,19.99681039
4/6/2023,22,91.70574701,29.20249504,18.13447016
4/6/2023,23,91.7081815,22.01067964,15.95798644
4/7/2023,0,90.93140225,0,14.04582406
4/7/2023,1,91.72728764,0,13.73184287
4/7/2023,2,97.31820352,0,13.73184287
4/7/2023,3,97.79926588,0,13.73184287
4/7/2023,4,95.20936905,0,13.73184287
4/7/2023,5,95.99101729,0,13.73184287
4/7/2023,6,95.99345178,26.51001718,13.73184287
4/7/2023,7,95.99588627,30.39924451,13.73184287
4/7/2023,8,98.7409182,30.39997486,13.73184287
4/7/2023,9,101.335684,30.4007052,13.73184287
4/7/2023,10,101.3381185,30.40143555,13.73184287
4/7/2023,11,101.340553,30.4021659,13.73184287
4/7/2023,12,101.3429875,30.40289625,13.73184287
4/7/2023,13,101.345422,30.40362659,13.73184287
4/7/2023,14,101.3478565,30.40435694,13.73184287
4/7/2023,15,101.350291,30.40508729,13.73184287
4/7/2023,16,101.3527255,30.40581764,13.73184287
4/7/2023,17,101.3551599,30.40654798,13.73184287
4/7/2023,18,101.3575944,30.40727833,13.73184287
4/7/2023,19,97.96854466,30.40800868,13.73184287
4/7/2023,20,95.66525035,30.40873902,13.73184287
4/7/2023,21,89.04417632,25.32224297,13.73184287
4/7/2023,22,85.56120762,26.95160652,13.7047102
4/7/2023,23,82.99192898,20.4756673,14.25017266
4/8/2023,0,83.44922424,0,14.79563513
4/8/2023,1,84.07026795,0,15.36823026
4/8/2023,2,90.69621096,0,15.36823026
4/8/2023,3,92.6280725,0,15.36823026
4/8/2023,4,93.58450324,0,15.36823026
4/8/2023,5,92.75652579,0,15.36823026
4/8/2023,6,94.44607986,27.98946717,15.36823026
4/8/2023,7,94.44851435,24.76621969,15.36823026
4/8/2023,8,96.00692498,30.41750319,15.36823026
4/8/2023,9,97.62707636,30.41823354,15.36823026
4/8/2023,10,101.3965463,30.41896389,15.36823026
4/8/2023,11,101.3989808,30.41969423,15.36823026
4/8/2023,12,101.4014153,30.42042458,15.36823026
4/8/2023,13,101.4038498,30.42115493,15.36823026
4/8/2023,14,101.4062843,30.42188528,15.36823026
4/8/2023,15,101.4087187,30.42261562,15.36823026
4/8/2023,16,101.4111532,30.42334597,15.36823026
4/8/2023,17,101.4135877,30.42407632,15.36823026
4/8/2023,18,101.4160222,30.42480666,15.36823026
4/8/2023,19,99.64334853,30.42553701,15.36823026
4/8/2023,20,96.36576066,30.42626736,15.36823026
4/8/2023,21,94.25956722,27.76433545,15.36823026
4/8/2023,22,90.03861596,25.50769451,15.36823026
4/8/2023,23,89.21744517,27.26551652,15.59973353
4/9/2023,0,88.23290744,0,16.67068729
4/9/2023,1,86.16568244,0,17.38961694
4/9/2023,2,85.8896902,0,17.01467181
4/9/2023,3,90.04027433,0,16.78798089
4/9/2023,4,88.98043029,0,17.14000499
4/9/2023,5,87.88528687,0,18.29509124
4/9/2023,6,93.23740322,27.60474511,17.80471025
4/9/2023,7,95.62689236,24.64481373,17.80471025
4/9/2023,8,95.70456298,30.43503153,17.86401962
4/9/2023,9,97.59288128,30.43576187,18.58109152
4/9/2023,10,101.4549741,30.43649222,18.58109152
4/9/2023,11,101.4574086,30.43722257,18.58109152
4/9/2023,12,101.4598431,30.43795292,18.58109152
4/9/2023,13,101.4622775,30.43868326,18.58109152
4/9/2023,14,101.464712,30.43941361,18.58109152
4/9/2023,15,101.4671465,30.44014396,18.58109152
4/9/2023,16,101.469581,30.4408743,18.58109152
4/9/2023,17,101.4720155,30.44160465,18.58109152
4/9/2023,18,101.3565961,30.442335,18.58109152
4/9/2023,19,97.77734068,30.44306535,18.58109152
4/9/2023,20,94.27323116,30.26701479,17.95894796
4/9/2023,21,92.38783411,25.07199124,17.36201531
4/9/2023,22,90.39675088,25.18544037,17.30481578
4/9/2023,23,85.42382592,27.61423942,17.8346934
4/10/2023,0,86.09545458,0,17.30629051
4/10/2023,1,86.22750258,0,16.96522268
4/10/2023,2,80.73764108,0,16.50457199
4/10/2023,3,81.56413221,0,15.74275417
4/10/2023,4,85.71641656,0,16.32425261
4/10/2023,5,86.10859457,0,17.1359285
4/10/2023,6,89.48795957,29.03605388,18.75554051
4/10/2023,7,96.87052159,26.66770123,19.14584777
4/10/2023,8,98.04241716,30.45255986,19.46078918
4/10/2023,9,98.98821517,30.45329021,20.30219347
4/10/2023,10,101.5134019,30.45402056,20.30268037
4/10/2023,11,101.5158363,30.4547509,20.30316727
4/10/2023,12,101.5182708,30.45548125,20.30365417
4/10/2023,13,101.5207053,30.4562116,20.30414107
4/10/2023,14,101.5231398,30.45694194,20.30462796
4/10/2023,15,101.5255743,30.45767229,20.30511486
4/10/2023,16,101.5280088,30.45840264,20.30560176
4/10/2023,17,101.5304433,30.45913299,20.30608866
4/10/2023,18,101.5328778,30.45986333,20.30657556
4/10/2023,19,101.5353123,30.46059368,20.30706245
4/10/2023,20,94.69682446,30.46132403,20.30754935
4/10/2023,21,94.27021924,30.46205438,18.02772882
4/10/2023,22,92.63693809,20.20140127,17.88520248
4/10/2023,23,88.98961325,29.81995551,13.29135912
4/11/2023,0,88.99204774,0,10.97766089
4/11/2023,1,95.83540453,0,6.526506167
4/11/2023,2,94.09737095,0,6.526506167
4/11/2023,3,92.76161008,0,6.526506167
4/11/2023,4,95.53457093,0,6.526506167
4/11/2023,5,93.39587717,0,6.526506167
4/11/2023,6,93.39831166,29.14977802,6.526506167
4/11/2023,7,95.57025393,27.25766547,6.526506167
4/11/2023,8,98.54659941,30.4700882,6.526506167
4/11/2023,9,99.42826689,30.47081854,6.526506167
4/11/2023,10,101.5718296,30.47154889,6.526506167
4/11/2023,11,101.5742641,30.47227924,6.526506167
4/11/2023,12,101.5766986,30.47300958,6.526506167
4/11/2023,13,101.5791331,30.47373993,6.526506167
4/11/2023,14,101.5815676,30.47447028,6.526506167
4/11/2023,15,101.5840021,30.47520063,6.526506167
4/11/2023,16,101.5864366,30.47593097,6.526506167
4/11/2023,17,101.5888711,30.47666132,6.526506167
4/11/2023,18,101.5913056,30.47739167,6.526506167
4/11/2023,19,100.3530546,30.47812202,6.526506167
4/11/2023,20,94.53070144,30.47885236,6.526506167
4/11/2023,21,92.91214836,28.61855448,6.526506167
4/11/2023,22,86.86331124,21.74313163,6.526506167
4/11/2023,23,83.77049957,28.04956205,9.107641074
4/12/2023,0,81.55425397,0,12.6742801
4/12/2023,1,83.50230764,0,16.11970828
4/12/2023,2,82.16285134,0,16.84422957
4/12/2023,3,86.28774381,0,16.88883907
4/12/2023,4,85.60930764,0,17.39950995
4/12/2023,5,87.96416973,0,17.43434738
4/12/2023,6,91.84577266,24.82198058,18.05348108
4/12/2023,7,94.81108551,28.82647923,18.69690585
4/12/2023,8,96.74233363,30.48761653,19.95609836
4/12/2023,9,100.520885,30.48834688,20.32556458
4/12/2023,10,101.6302574,30.48907722,20.32605148
4/12/2023,11,101.6326919,30.48980757,20.32653838
4/12/2023,12,101.6351264,30.49053792,20.32702528
4/12/2023,13,101.6375609,30.49126827,20.32751218
4/12/2023,14,101.6399954,30.49199861,20.32799908
4/12/2023,15,101.6424299,30.49272896,20.32848597
4/12/2023,16,101.6448644,30.49345931,20.32897287
4/12/2023,17,101.6472989,30.49418966,20.32945977
4/12/2023,18,101.6497333,30.49492,20.32994667
4/12/2023,19,101.6521678,30.49565035,20.33043357
4/12/2023,20,100.2987815,30.4963807,20.33092046
4/12/2023,21,95.88145417,30.49711104,19.87946708
4/12/2023,22,91.69025582,28.46411011,18.40670005
4/12/2023,23,85.50274132,23.86892905,16.23748487
4/13/2023,0,81.43441271,0,14.52004768
4/13/2023,1,80.9089381,0,13.82376184
4/13/2023,2,81.05315446,0,13.82376184
4/13/2023,3,82.77104669,0,13.82376184
4/13/2023,4,88.96343017,0,13.82376184
4/13/2023,5,89.14621179,0,13.82376184
4/13/2023,6,91.03237623,30.50368417,13.82376184
4/13/2023,7,95.31279065,24.66879055,13.82376184
4/13/2023,8,97.79340024,30.50514486,13.82376184
4/13/2023,9,97.79583473,30.50587521,13.82376184
4/13/2023,10,101.6886852,30.50660556,13.82376184
4/13/2023,11,101.6911197,30.50733591,13.82376184
4/13/2023,12,101.6935542,30.50806625,13.82376184
4/13/2023,13,101.6959887,30.5087966,13.82376184
4/13/2023,14,101.6984232,30.50952695,13.82376184
4/13/2023,15,101.7008577,30.5102573,13.82376184
4/13/2023,16,101.7032921,30.51098764,13.82376184
4/13/2023,17,101.7057266,30.51171799,13.82376184
4/13/2023,18,101.7081611,30.51244834,13.82376184
4/13/2023,19,97.99179994,30.51317868,13.82376184
4/13/2023,20,95.86188093,30.51390903,13.82376184
4/13/2023,21,95.86431542,24.93644586,13.82376184
4/13/2023,22,92.49013076,27.31683947,13.82376184
4/13/2023,23,90.45406799,30.51610007,9.866759596
4/14/2023,0,93.38045187,0,5.909757356
4/14/2023,1,95.51523986,0,1.952755117
4/14/2023,2,93.96492096,0,1.952755117
4/14/2023,3,97.3439746,0,1.952755117
4/14/2023,4,98.65589604,0,1.952755117
4/14/2023,5,96.50270075,0,1.952755117
4/14/2023,6,96.50513524,29.42769704,1.952755117
4/14/2023,7,98.06032312,26.09622874,1.952755117
4/14/2023,8,98.06275762,30.5226732,1.952755117
4/14/2023,9,98.79420242,30.52340355,1.952755117
4/14/2023,10,101.747113,30.52413389,1.952755117
4/14/2023,11,101.7495475,30.52486424,1.952755117
4/14/2023,12,101.751982,30.52559459,1.952755117
4/14/2023,13,101.7544165,30.52632494,1.952755117
4/14/2023,14,101.7568509,30.52705528,1.952755117
4/14/2023,15,101.7592854,30.52778563,1.952755117
4/14/2023,16,101.7617199,30.52851598,1.952755117
4/14/2023,17,101.7641544,30.52924632,1.952755117
4/14/2023,18,101.7665889,30.52997667,1.952755117
4/14/2023,19,100.2834396,30.53070702,1.952755117
4/14/2023,20,97.30757686,30.53143737,1.952755117
4/14/2023,21,94.5475104,28.30379204,1.952755117
4/14/2023,22,92.80682749,26.06545219,1.952755117
4/14/2023,23,91.93177369,26.38987698,3.958201025
4/15/2023,0,89.6561453,0,5.963646933
4/15/2023,1,89.77353881,0,7.969092841
4/15/2023,2,87.07258081,0,7.969092841
4/15/2023,3,87.65998343,0,7.969092841
4/15/2023,4,84.89617056,0,7.969092841
4/15/2023,5,88.6622517,0,7.969092841
4/15/2023,6,91.52802443,25.07313736,7.969092841
4/15/2023,7,96.99635236,30.53947119,7.969092841
4/15/2023,8,98.15693613,30.54020153,7.969092841
4/15/2023,9,101.8031063,30.54093188,7.969092841
4/15/2023,10,101.8055408,30.54166223,7.969092841
4/15/2023,11,101.8079753,30.54239258,7.969092841
4/15/2023,12,101.8104097,30.54312292,7.969092841
4/15/2023,13,101.8128442,30.54385327,7.969092841
4/15/2023,14,101.8152787,30.54458362,7.969092841
4/15/2023,15,101.8177132,30.54531396,7.969092841
4/15/2023,16,101.8201477,30.54604431,7.969092841
4/15/2023,17,101.8225822,30.54677466,7.969092841
4/15/2023,18,101.8250167,30.54750501,7.969092841
4/15/2023,19,97.30231366,30.54823535,7.969092841
4/15/2023,20,93.81155116,30.5489657,7.969092841
4/15/2023,21,93.66523941,23.76198977,7.969092841
4/15/2023,22,88.85552514,25.31063092,7.969092841
4/15/2023,23,83.52548329,30.32803737,10.49798722
4/16/2023,0,84.24061551,0,12.85360136
4/16/2023,1,84.42748928,0,15.71605666
4/16/2023,2,81.88933168,0,16.21767391
4/16/2023,3,84.20268705,0,17.09740582
4/16/2023,4,83.22810577,0,17.47029658
4/16/2023,5,82.23456426,0,16.47053868
4/16/2023,6,85.54575646,21.092031,15.76646741
4/16/2023,7,88.23752929,23.34437584,15.76646741
4/16/2023,8,90.74119166,30.55772987,16.97105975
4/16/2023,9,97.05311826,30.55846022,17.67513101
4/16/2023,10,101.8639685,30.55919056,17.67513101
4/16/2023,11,101.866403,30.55992091,17.67513101
4/16/2023,12,101.8688375,30.56065126,17.67513101
4/16/2023,13,101.871272,30.5613816,17.67513101
4/16/2023,14,101.8737065,30.56211195,17.67513101
4/16/2023,15,101.876141,30.5628423,17.67513101
4/16/2023,16,101.8785755,30.56357265,17.67513101
4/16/2023,17,101.88101,30.56430299,17.67513101
4/16/2023,18,101.8834445,30.56503334,17.67513101
4/16/2023,19,101.4427248,30.56576369,17.67513101
4/16/2023,20,97.59873965,30.56649404,17.67513101
4/16/2023,21,94.33909468,29.90249314,17.29415962
4/16/2023,22,94.34152918,24.79832527,17.1081306
4/16/2023,23,93.67587577,25.6755659,18.00962369
4/17/2023,0,91.7546085,0,19.0695545
4/17/2023,1,93.026286,0,19.36844924
4/17/2023,2,94.07324245,0,18.50987726
4/17/2023,3,92.42786493,0,17.9938743
4/17/2023,4,93.09838732,0,18.2340425
4/17/2023,5,93.01987658,0,19.09358827
4/17/2023,6,94.96989725,30.57379751,19.01732728
4/17/2023,7,97.18988924,26.90282614,19.35722137
4/17/2023,8,98.84013575,29.63087253,19.35770827
4/17/2023,9,98.84257024,30.57598855,20.17412888
4/17/2023,10,101.2928059,30.5767189,20.38447926
4/17/2023,11,101.9248308,30.57744924,20.38496616
4/17/2023,12,101.9272653,30.57817959,20.38545306
4/17/2023,13,101.9296998,30.57890994,20.38593996
4/17/2023,14,101.9321343,30.57964029,20.38642686
4/17/2023,15,101.9345688,30.58037063,20.38691376
4/17/2023,16,101.9370033,30.58110098,20.38740065
4/17/2023,17,101.9394378,30.58183133,20.38788755
4/17/2023,18,101.9418723,30.58256168,20.38837445
4/17/2023,19,101.1621393,30.58329202,20.38886135
4/17/2023,20,93.4141768,30.58402237,20.12862576
4/17/2023,21,90.82259831,29.41150151,17.545647
4/17/2023,22,87.25118262,18.95988761,16.6814629
4/17/2023,23,86.47552147,26.69519395,15.7513889
4/18/2023,0,85.02503067,0,18.07597624
4/18/2023,1,90.57337361,0,18.19610321
4/18/2023,2,91.30695691,0,18.653044
4/18/2023,3,91.59080708,0,18.29194138
4/18/2023,4,88.50179196,0,17.93998103
4/18/2023,5,86.86401481,0,17.38544902
4/18/2023,6,89.07093782,24.78700797,16.71512251
4/18/2023,7,90.93623648,24.77909959,17.81308758
4/18/2023,8,94.23110548,30.59278654,19.10342289
4/18/2023,9,98.10308521,30.59351688,20.39567792
4/18/2023,10,101.9808241,30.59424723,20.39616482
4/18/2023,11,101.9832586,30.59497758,20.39665172
4/18/2023,12,101.9856931,30.59570793,20.39713862
4/18/2023,13,101.9881276,30.59643827,20.39762552
4/18/2023,14,101.9905621,30.59716862,20.39811241
4/18/2023,15,101.9929966,30.59789897,20.39859931
4/18/2023,16,101.9954311,30.59862932,20.39908621
4/18/2023,17,101.9978655,30.59935966,20.39957311
4/18/2023,18,102.0003,30.60009001,20.40006001
4/18/2023,19,97.29447276,30.60082036,20.4005469
4/18/2023,20,94.19122732,30.6015507,18.83161321
4/18/2023,21,91.18246893,23.5398884,17.79687347
4/18/2023,22,86.70721482,25.94449151,16.79362941
4/18/2023,23,83.49221799,26.08695243,16.87097403
4/19/2023,0,85.31684064,0,16.83421046
4/19/2023,1,86.08303704,0,16.87640378
4/19/2023,2,86.13207778,0,17.58881421
4/19/2023,3,86.29424235,0,17.67358267
4/19/2023,4,89.51410817,0,17.1967746
4/19/2023,5,92.40261627,0,17.97790084
4/19/2023,6,94.74696878,30.60885418,18.96658328
4/19/2023,7,97.71398989,30.60958452,20.40638968
4/19/2023,8,102.0343829,30.61031487,20.40687658
4/19/2023,9,102.0368174,30.61104522,20.40736348
4/19/2023,10,102.0392519,30.61177557,20.40785038
4/19/2023,11,102.0416864,30.61250591,20.40833728
4/19/2023,12,102.0441209,30.61323626,20.40882417
4/19/2023,13,102.0465554,30.61396661,20.40931107
4/19/2023,14,102.0489899,30.61469696,20.40979797
4/19/2023,15,102.0514243,30.6154273,20.41028487
4/19/2023,16,102.0538588,30.61615765,20.41077177
4/19/2023,17,102.0562933,30.616888,20.41125866
4/19/2023,18,102.0587278,30.61761834,20.41174556
4/19/2023,19,96.94692098,30.61834869,20.41223246
4/19/2023,20,96.12777236,30.61907904,18.70797225
4/19/2023,21,92.42120803,22.9484474,18.43459811
4/19/2023,22,88.10165481,29.38816506,17.19875207
4/19/2023,23,86.59098056,25.05777185,15.30889555
4/20/2023,0,91.70765637,0,11.98799065
4/20/2023,1,87.80071948,0,9.629395362
4/20/2023,2,88.88026576,0,9.629395362
4/20/2023,3,90.58812896,0,9.629395362
4/20/2023,4,85.67259181,0,9.629395362
4/20/2023,5,83.12321331,0,9.629395362
4/20/2023,6,87.85660229,20.97976194,9.629395362
4/20/2023,7,89.16579776,26.79939336,9.629395362
4/20/2023,8,91.78479125,30.62784321,9.629395362
4/20/2023,9,98.21830613,28.64088447,9.629395362
4/20/2023,10,100.7725536,30.6293039,9.629395362
4/20/2023,11,100.7749881,30.63003425,9.629395362
4/20/2023,12,102.1025487,30.6307646,9.629395362
4/20/2023,13,102.1049831,30.63149494,9.629395362
4/20/2023,14,102.1074176,30.63222529,9.629395362
4/20/2023,15,102.1098521,30.63295564,9.629395362
4/20/2023,16,102.1122866,30.63368598,9.629395362
4/20/2023,17,102.1147211,30.63441633,9.629395362
4/20/2023,18,102.1171556,30.63514668,9.629395362
4/20/2023,19,99.04505017,30.63587703,9.629395362
4/20/2023,20,96.68182725,30.63660737,9.629395362
4/20/2023,21,95.40145937,26.02552784,9.629395362
4/20/2023,22,94.49156214,27.08958195,9.629395362
4/20/2023,23,91.3218423,28.71459486,9.466398599
4/21/2023,0,91.99335801,0,9.303401837
4/21/2023,1,93.43105236,0,9.140405075
4/21/2023,2,90.0759594,0,9.140405075
4/21/2023,3,90.45846969,0,9.140405075
4/21/2023,4,90.79322828,0,9.140405075
4/21/2023,5,90.76975884,0,9.140405075
4/21/2023,6,91.70259088,26.38416549,9.140405075
4/21/2023,7,92.94132986,26.99759724,9.140405075
4/21/2023,8,93.47602026,30.64537154,9.140405075
4/21/2023,9,96.31828499,25.54006389,9.140405075
4/21/2023,10,98.75208212,30.64683224,9.140405075
4/21/2023,11,98.75451661,30.64756258,9.140405075
4/21/2023,12,102.1609764,30.64829293,9.140405075
4/21/2023,13,102.1634109,30.64902328,9.140405075
4/21/2023,14,102.1658454,30.64975362,9.140405075
4/21/2023,15,102.1682799,30.65048397,9.140405075
4/21/2023,16,102.1707144,30.65121432,9.140405075
4/21/2023,17,102.1731489,30.65194467,9.140405075
4/21/2023,18,102.1755834,30.65267501,9.140405075
4/21/2023,19,101.4609314,30.65340536,9.140405075
4/21/2023,20,99.85392997,30.65413571,9.140405075
4/21/2023,21,95.23613095,29.5792364,9.140405075
4/21/2023,22,95.23856544,28.24144248,9.140405075
4/21/2023,23,95.24099993,23.72597648,12.90628274
4/22/2023,0,93.51420359,0,16.6723227
4/22/2023,1,94.4671851,0,19.62308587
4/22/2023,2,97.02562059,0,19.40394313
4/22/2023,3,97.02805508,0,18.71635252
4/22/2023,4,93.64224377,0,19.53227851
4/22/2023,5,96.09099554,0,18.62297978
4/22/2023,6,96.75231895,25.57907048,19.31154419
4/22/2023,7,98.81898596,30.66216953,19.31203109
4/22/2023,8,98.82142045,30.66289988,20.44193325
4/22/2023,9,102.2121007,30.66363022,20.44242015
4/22/2023,10,102.0285877,30.66436057,20.44290705
4/22/2023,11,102.0310222,30.66509092,20.38141144
4/22/2023,12,102.0334567,30.38689998,20.38189834
4/22/2023,13,102.0358912,30.66655161,20.38238523
4/22/2023,14,102.0383257,30.66728196,20.44485464
4/22/2023,15,102.2267077,30.66801231,20.44534154
4/22/2023,16,102.2291422,30.66874265,20.44582844
4/22/2023,17,102.2315767,30.669473,20.44631533
4/22/2023,18,100.3692143,30.67020335,20.44680223
4/22/2023,19,98.404147,30.6709337,19.82569019
4/22/2023,20,97.24721953,27.8744688,19.17034314
4/22/2023,21,94.74836333,27.72114166,18.78437606
4/22/2023,22,88.4689783,28.9340818,18.57269833
4/22/2023,23,88.70703413,26.92191905,12.41244463
4/23/2023,0,87.06251702,0,5.982648677
4/23/2023,1,81.64256941,0,0
4/23/2023,2,81.7991143,0,0
4/23/2023,3,81.90675585,0,0
4/23/2023,4,80.76055946,0,0
4/23/2023,5,82.77192469,0,0
4/23/2023,6,87.63502914,26.51225796,0
4/23/2023,7,89.98464392,28.27141384,0
4/23/2023,8,96.16369088,28.09881706,0
4/23/2023,9,98.42263213,30.68115856,0
4/23/2023,10,100.0305893,30.6818889,0
4/23/2023,11,101.7540979,29.90066983,0
4/23/2023,12,101.7565324,30.6833496,0
4/23/2023,13,101.7589669,30.68407995,0
4/23/2023,14,102.282701,30.68481029,0
4/23/2023,15,102.2851355,30.68554064,0
4/23/2023,16,102.28757,30.68627099,0
4/23/2023,17,102.2900045,30.68700134,0
4/23/2023,18,102.2924389,30.68773168,0
4/23/2023,19,96.42744045,30.68846203,0
4/23/2023,20,94.92473324,30.68919238,0
4/23/2023,21,92.04031212,21.88877325,0
4/23/2023,22,89.16726446,28.43294052,0
4/23/2023,23,88.82185954,26.3611,5.861975676
4/24/2023,0,91.49864869,0,12.56666123
4/24/2023,1,92.74692479,0,18.32309611
4/24/2023,2,94.64156921,0,19.1956437
4/24/2023,3,97.28263684,0,18.98052851
4/24/2023,4,95.65165505,0,19.96642518
4/24/2023,5,95.63018186,0,19.39292687
4/24/2023,6,95.89191645,27.7246123,18.65263366
4/24/2023,7,94.88345868,25.8717472,18.73207023
4/24/2023,8,95.12274218,30.69795654,18.72446305
4/24/2023,9,94.21512325,27.69037999,19.79727862
4/24/2023,10,97.43454374,30.69941724,18.83399581
4/24/2023,11,97.43697824,26.36318391,19.50299535
4/24/2023,12,99.44495066,30.70087793,19.50348225
4/24/2023,13,99.44738515,30.70160828,20.46773885
4/24/2023,14,102.3411288,30.70233863,20.46822575
4/24/2023,15,102.3435633,30.70306898,20.46871265
4/24/2023,16,102.3459977,30.70379932,20.46919955
4/24/2023,17,102.3484322,30.70452967,20.46968645
4/24/2023,18,102.3508667,30.70526002,20.47017334
4/24/2023,19,101.242233,30.70599036,20.47066024
4/24/2023,20,101.2446675,30.70672071,20.10079108
4/24/2023,21,94.74539876,29.0408488,20.10127798
4/24/2023,22,91.58684265,30.70818141,17.93453046
4/24/2023,23,83.59046761,20.95635686,16.30374352
4/25/2023,0,78.52934883,0,13.63796057
4/25/2023,1,76.50414671,0,13.74747475
4/25/2023,2,80.20220038,0,13.74747475
4/25/2023,3,80.43428779,0,14.41195239
4/25/2023,4,83.18114839,0,14.46820504
4/25/2023,5,88.6165723,0,14.46820504
4/25/2023,6,90.6466434,22.83244906,14.46820504
4/25/2023,7,93.45516197,29.6023065,14.46820504
4/25/2023,8,96.38893416,30.71548488,14.46820504
4/25/2023,9,101.6457521,30.71621523,14.46820504
4/25/2023,10,102.3898186,30.71694557,14.46820504
4/25/2023,11,102.3922531,30.71767592,14.46820504
4/25/2023,12,102.3946876,30.71840627,14.46820504
4/25/2023,13,102.3971221,30.71913662,14.46820504
4/25/2023,14,102.3995565,30.71986696,14.46820504
4/25/2023,15,102.401991,30.72059731,14.46820504
4/25/2023,16,102.4044255,30.72132766,14.46820504
4/25/2023,17,102.40686,30.722058,14.46820504
4/25/2023,18,102.4092945,30.72278835,14.46820504
4/25/2023,19,98.91135194,30.7235187,14.46820504
4/25/2023,20,94.80333756,30.72424905,14.46820504
4/25/2023,21,89.55210806,25.47441381,14.46820504
4/25/2023,22,88.18038795,24.56003643,14.46820504
4/25/2023,23,85.18973625,22.8459441,10.66461309
4/26/2023,0,88.69254779,0,6.861021145
4/26/2023,1,92.80543116,0,3.057429197
4/26/2023,2,94.88536211,0,3.057429197
4/26/2023,3,92.13427076,0,3.057429197
4/26/2023,4,92.22555003,0,3.057429197
4/26/2023,5,90.83941732,0,3.057429197
4/26/2023,6,90.84185181,26.37519039,3.057429197
4/26/2023,7,94.02045384,28.64943208,3.057429197
4/26/2023,8,98.15056877,30.73301321,3.057429197
4/26/2023,9,101.0572447,30.73374356,3.057429197
4/26/2023,10,102.4482464,30.73447391,3.057429197
4/26/2023,11,102.4506809,30.73520426,3.057429197
4/26/2023,12,102.4531153,30.7359346,3.057429197
4/26/2023,13,102.4555498,30.73666495,3.057429197
4/26/2023,14,102.4579843,30.7373953,3.057429197
4/26/2023,15,102.4604188,30.73812564,3.057429197
4/26/2023,16,102.4628533,30.73885599,3.057429197
4/26/2023,17,102.4652878,30.73958634,3.057429197
4/26/2023,18,102.4677223,30.74031669,3.057429197
4/26/2023,19,101.613327,30.74104703,3.057429197
4/26/2023,20,95.47625959,30.74177738,3.057429197
4/26/2023,21,94.67335186,29.45726311,3.057429197
4/26/2023,22,94.67578635,21.53398517,3.057429197
4/26/2023,23,90.94315844,29.5359551,7.751362749
4/27/2023,0,88.97582891,0,12.31951646
4/27/2023,1,93.76328174,0,17.01345002
4/27/2023,2,88.98160485,0,17.01345002
4/27/2023,3,86.83093489,0,16.39580652
4/27/2023,4,85.90493152,0,16.39580652
4/27/2023,5,84.36816797,0,15.96135889
4/27/2023,6,85.72508606,23.75383045,16.36973305
4/27/2023,7,91.31697414,24.20112349,16.36973305
4/27/2023,8,93.47251308,30.75054155,16.80418068
4/27/2023,9,97.1370082,30.7512719,17.13922985
4/27/2023,10,101.5052345,30.75200224,17.13922985
4/27/2023,11,101.507669,29.25057313,17.13922985
4/27/2023,12,101.5101035,30.75346294,17.13922985
4/27/2023,13,101.512538,30.75419328,17.13922985
4/27/2023,14,102.5164121,30.75492363,17.13922985
4/27/2023,15,102.5188466,30.75565398,17.13922985
4/27/2023,16,102.5212811,30.75638433,17.13922985
4/27/2023,17,102.5237156,30.75711467,17.13922985
4/27/2023,18,102.5261501,30.75784502,17.13922985
4/27/2023,19,100.9498404,30.75857537,17.13922985
4/27/2023,20,98.20860617,30.75930572,17.13922985
4/27/2023,21,94.4842487,28.39191982,17.13922985
4/27/2023,22,92.92638724,26.64526333,17.01977742
4/27/2023,23,88.7776999,25.17130882,17.62265261
4/28/2023,0,88.8509912,0,17.36208149
4/28/2023,1,87.97392759,0,18.10220326
4/28/2023,2,83.44615226,0,17.41506653
4/28/2023,3,85.0088827,0,16.04692678
4/28/2023,4,86.7731907,0,16.55004279
4/28/2023,5,87.44553475,0,16.96183586
4/28/2023,6,91.07113606,27.1827367,19.43533075
4/28/2023,7,99.33057234,29.51037285,19.43581765
4/28/2023,8,99.33300683,30.76806988,20.23272066
4/28/2023,9,101.7246896,30.76880023,20.51253349
4/28/2023,10,102.5651019,30.76953058,20.51302038
4/28/2023,11,102.5675364,30.77026092,20.51350728
4/28/2023,12,102.5699709,30.77099127,20.51399418
4/28/2023,13,102.5724054,30.77172162,20.51448108
4/28/2023,14,102.5748399,30.77245197,20.51496798
4/28/2023,15,102.5772744,30.77318231,20.51545488
